source,dedup_key,document_number,title,issue_organ,decision,confidence,a_kws,b_kws,c_kws,x_kws,snippet,avail_text_len,has_full_body,in_808,matched_rfn
gov,d80356c7693cbb15a5c111b2d7fa8c2e700322d69183d2b6cf430c8786ab0f6e,中华人民共和国国务院令第306号,中华人民共和国专利法实施细则,中华人民共和国国务院,EXCLUDE,—,,,,,,108236,True,False,
gov,471664c542754541725539157f38cb076f0a72e98e62e5c7e57f525bf8025174,中华人民共和国国务院令第768号,非银行支付机构监督管理条例,中华人民共和国国务院,EXCLUDE,中,,,分支机构,商业银行|银行业|银行业金融机构,[body]…》等法律，制定本条例。 第二条 本条例所称非银行支付机构，是指在中华人民共和国境内(以下简称境内)依法设立，除银行业金融机构外，取得支付业务许可，从事根据收款人或者付款人(以下统称用户)提交的电子支付指令转移货币资金等支付业务的有限责…,38801,True,False,
gov,56bfa3975be5fa850b3848e7e8514c5018c0e54f1fcc70cd81168780f2f82d23,中华人民共和国国务院令第767号,人体器官捐献和移植条例,中华人民共和国国务院,EXCLUDE,—,,,,,,34149,True,False,
gov,602a0e3d406665245cfa8fd8fc758821e328b61eec2cc9c076df718ac67285d0,中华人民共和国国务院令第766号,未成年人网络保护条例,中华人民共和国国务院,EXCLUDE,—,,,,,,36771,True,False,
gov,259b6d0789113699f416a723fb41a2cdf95df909ffd63db9f987ef1e3b486063,中华人民共和国国务院令第765号,社会保险经办条例,中华人民共和国国务院,BOUNDARY,低,养老保险,,,,[meta]…，维护用人单位和个人的合法权益，促进社会公平，根据《中华人民共和国社会保险法》，制定本条例。 第二条 经办基本养老保险、基本医疗保险、工伤保险、失业保险、生育 中华人民共和国国务院 行政法规 N/A N/A 社会保险经办条例 (…,27687,True,True,RFN-T6-039;RFN-T6-039
gov,830e8d40163e09037f2306ad94ed0abeeedee92fb690a6ff23a9a90f065b63ca,中华人民共和国国务院令第223号,中华人民共和国烟草专卖法实施条例,中华人民共和国国务院,EXCLUDE,—,,,,,,27967,True,False,
gov,2f737d50b102ab53d4fbf5b7a0be7ab8d0876a58c5831e3abd112bea07497ce8,中华人民共和国国务院令第308号,中华人民共和国母婴保健法实施办法,中华人民共和国国务院,EXCLUDE,—,,,,,,21626,True,False,
gov,0c69f12da8739c1fea38e9a5e42a14c62cb8d5d40257284d132008e9299792ba,民政部令第14号,中国公民收养子女登记办法,民政部,EXCLUDE,—,,,,,,9529,True,False,
gov,adc2347431d02883007cc60e6455b69b30f4f9610e400c08a836a76fef447cd6,财政部令第6号,中华人民共和国发票管理办法,财政部,EXCLUDE,—,,,,,,19579,True,False,
gov,2b50b50bef8da79015c557a5944279c18cf582fc670054c07f72ece41968a78a,中华人民共和国国务院令第615号,海洋观测预报管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,22206,True,False,
gov,1337bd18ca8deb9a75fde5a710e80e83a9a88703bf4d9d26df94e093b29a534a,中华人民共和国国务院令第320号,长江河道采砂管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,16163,True,False,
gov,30e02f38929d27d696c269cadfc77fb9bdbdfb1a23c9e34e2e9551f3fc75358d,中华人民共和国国务院令第523号,证券公司风险处置条例,中华人民共和国国务院,EXCLUDE,中,,,分支机构,证券公司,[title]…证券公司风险处置条例 证券公司风险处置条例 (2008年4月23日中华人民共和国国务院令第523号公布 根据2016年…,33746,True,False,
gov,07e540edda23cdfc3775a14c57a57be491716fc3da76294f3e76027df7af44f6,中华人民共和国国务院令第625号,国内水路运输管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,24463,True,False,
gov,34eedf77494e8573864997ec986d952ae2c5bccf9e04c254ca861b2a32633dc7,中华人民共和国国务院令第390号,中华人民共和国认证认可条例,中华人民共和国国务院,EXCLUDE,—,,,,,,34284,True,False,
gov,5ed6eba7d8d76fe1df955fa914abd0204c53099cffe9e39a898a3a67e0a9abbc,中华人民共和国国务院令第440号,中华人民共和国工业产品生产许可证管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,34632,True,False,
gov,5d58dbf6d2ba0764b7db3738fd65f8aa2cfd2c850a31b4dbe65fb1c727111877,公安部令第16号,废旧金属收购业治安管理办法,公安部,EXCLUDE,—,,,,,,6873,True,False,
gov,db2c87c72423363448ed85f9648964f8733549235e402c667da38455e4c93940,中华人民共和国国务院令第494号,中华人民共和国船员条例,中华人民共和国国务院,BOUNDARY,低,健康保险|养老保险,,,,[body]…他必要措施。 第四章 船员职业保障 第二十一条 船员用人单位和船员应当按照国家有关规定参加工伤保险、医疗保险、养老保险、失业保险以及其他社会保险，并依法按时足额缴纳各项保险费用。 船员用人单位应当为在驶往或者驶经战区、疫区或者运…,35523,True,False,
gov,cac736ec4407c2ee5041720540c1b8c72471d10083b8b66e9f8d854057ec1b7e,中华人民共和国国务院令第763号,中华人民共和国领事保护与协助条例,中华人民共和国国务院,BOUNDARY,低,,,保险公司,,[body]…人员及其他人员进行培训。 第二十四条 国家鼓励有关组织和个人为领事保护与协助工作提供志愿服务。 国家鼓励和支持保险公司、紧急救援机构、律师事务所等社会力量参与领事保护与协助相关工作。 第二十五条 对在领事保护与协助工作中作出突出…,14821,True,False,
gov,c1c550cc207196fa06e6d9d9f69fe3af73fb9580705532272ebe410de11ae380,中华人民共和国国务院令第762号,私募投资基金监督管理条例,中华人民共和国国务院,EXCLUDE,中,,,,证券公司,[body]…大，到期未清偿或者被纳入失信被执行人名单； (五)因违法行为被开除的基金管理人、基金托管人、证券期货交易场所、证券公司、证券登记结算机构、期货公司以及其他机构的从业人员和国家机关工作人员； (六)因违法行为被吊销执业证书或者被取…,43478,True,False,
gov,59c8c02928408b36bb5d984fc665c325cf5cee3d723d1030bf5a1f72d927d0a1,中华人民共和国中央军事委员会令第761号,无人驾驶航空器飞行管理暂行条例,中华人民共和国中央军事委员会,EXCLUDE,—,,,,,,48621,True,False,
gov,fbaf9e718ad4a9ef269d56880b4a856e8e92f5e807f857a8505530f56a1b5a02,中华人民共和国国务院令第273号,商用密码管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,36058,True,False,
gov,5ccc749640e1a8cbbb14c9b0fe9ba4073c7c0534f0c7b003d1487529d62989e1,中华人民共和国中央军事委员会令第759号,征兵工作条例,中华人民共和国中央军事委员会,EXCLUDE,—,,,,,,42119,True,False,
gov,69e7580f12969d1ff3f952f8c3fb49003eb0a54bb64948e7b8a8fcd9e78b66cc,中华人民共和国中央军事委员会令第438号,中国人民解放军文职人员条例,中华人民共和国中央军事委员会,EXCLUDE,—,,,,,,36997,True,False,
gov,cdebfed07512ce9b029e079d8dde9204cc612361ed4e8ed0ef78db5bed7a970c,中华人民共和国国务院令第756号,缔结条约管理办法,中华人民共和国国务院,EXCLUDE,—,,,,,,22372,True,False,
gov,c66fbc5f4ff39e67f5332a582c3baf632020cf3781822dd913c78a28a6a6a8ef,中华人民共和国国务院令第755号,促进个体工商户发展条例,中华人民共和国国务院,EXCLUDE,—,,,,,,13494,True,False,
gov,01199139cfe837e0647d18539392fe7f6fe6dd8ed2b34218b49a4d130feb5b2c,中华人民共和国国务院令第753号,地名管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,21379,True,False,
gov,2e6313424d6e335ec4293272a3e16881ef006ceb16ccae435b42ce673cfa3117,中华人民共和国国务院令第216号,农药管理条例,中华人民共和国国务院,BOUNDARY,低,,,分支机构,,[body]…变化的，农药经营者应当按照国务院农业主管部门的规定申请变更农药经营许可证。 取得农药经营许可证的农药经营者设立分支机构的，应当依法申请变更农药经营许可证，并向分支机构所在地县级以上地方人民政府农业主管部门备案，其分支机构免予办理…,46402,True,False,
gov,6986b9d12bb64295431147300afe8b75b85a369f3ba9b15afe29dd7823d85e53,中华人民共和国国务院令第420号,中华人民共和国海关行政处罚实施条例,中华人民共和国国务院,EXCLUDE,—,,,,,,41838,True,False,
gov,a13b6377634e51f93d3ae548f3719d4bcd7009e4b0a5990efdb281d45f97ea3f,中华人民共和国国务院令第564号,保安服务管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,29563,True,False,
gov,475835b56f392d9e079f377dcebd8138eb116c12d5400cfb213c0aa3a6b63b33,N/A,旅馆业治安管理办法,N/A,EXCLUDE,—,,,,,,6859,True,False,
gov,b80e143b4ad27461e0ef2578aefff07806c22ff16c22b8f814e7a9c1d8eb67d3,中华人民共和国国务院令第333号,外商投资电信企业管理规定,中华人民共和国国务院,EXCLUDE,—,,,,,,8140,True,False,
gov,874fc5a69c9c269fef085580451b03e741625d3e03f230680f35e3ff3775a71b,中华人民共和国国务院令第149号,医疗机构管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,17436,True,False,
gov,acfa4fac94e52b4f9631ff1debb315ae3aa4483c738fb82d6b369f165058aa48,中华人民共和国国务院令第209号,中华人民共和国海关稽查条例,中华人民共和国国务院,EXCLUDE,中,,,,商业银行,[body]…员和其他有关人员与进出口活动有关的情况和问题；(四)经直属海关关长或者其授权的隶属海关关长批准，查询被稽查人在商业银行或者其他金融机构的存款账户。第十五条 海关进行稽查时，发现被稽查人有可能转移、隐匿、篡改、毁弃账簿、单证等有关…,14370,True,False,
gov,7ae94c801104bc5cd2431968ecf6ff91d22ada784ebe0227d4c7c2e2937fdbba,中华人民共和国国务院令第454号,中华人民共和国海关统计条例,中华人民共和国国务院,EXCLUDE,—,,,,,,7396,True,False,
gov,efeb332eddc9c0b3109aec399c559b9028ab6419954b0e22073f9737c179084c,N/A,中华人民共和国计量法实施细则,N/A,EXCLUDE,—,,,,,,24717,True,False,
gov,eb22f217cd15a767acbbab4fd10fd72337708d986382557501e572c2348dca20,中华人民共和国国务院令第447号,中华人民共和国进出口商品检验法实施条例,中华人民共和国国务院,BOUNDARY,低,,,分支机构,,[body]…管全国进出口商品检验工作。 海关总署设在省、自治区、直辖市以及进出口商品的口岸、集散地的出入境检验检疫机构及其分支机构(以下简称出入境检验检疫机构)，管理所负责地区的进出口商品检验工作。 第三条 海关总署应当依照商检法第四条规定…,32177,True,False,
gov,3066f0e3f221179b9be260a7ac9a06a3f6273f3a2b16508dbe7242216b312e69,中华人民共和国国务院令第42号,中华人民共和国水下文物保护管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,16236,True,False,
gov,dc81bb20ec09a68bc8653c3063dce8dd1d11b8ce74fff5a1f0ecbbf14eb98e3e,中华人民共和国国务院令第749号,证券期货行政执法当事人承诺制度实施办法,中华人民共和国国务院,EXCLUDE,—,,,,,,14383,True,False,
gov,ba73c777479c20b46e27307b90ed609a74a9f8e84d1087245be3f4b9923c8ca3,中华人民共和国国务院令第748号,地下水管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,40282,True,False,
gov,2a03c86b610257dbc1b02a405bae5e0e2388becb53b698b4a317dd30e5e0e167,中华人民共和国国务院令第745号,关键信息基础设施安全保护条例,中华人民共和国国务院,EXCLUDE,—,,,,,,23764,True,False,
gov,2b87db42ce718615c9d14eea0c2d76cd78d4ed625d11e83c4c31bd06bd200073,中华人民共和国国务院令第746号,中华人民共和国市场主体登记管理条例,中华人民共和国国务院,BOUNDARY,低,,,分支机构,,[body]…指在中华人民共和国境内以营利为目的从事经营活动的下列自然人、法人及非法人组织： (一)公司、非公司企业法人及其分支机构； (二)个人独资企业、合伙企业及其分支机构； (三)农民专业合作社(联合社)及其分支机构； (四)个体工商户…,27275,True,False,
gov,d0e2eedcd927dfb6aa0cec61011a3e57fe69a9139d9327db2019895cdc5f90f6,中华人民共和国国务院令第744号,建设工程抗震管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,28455,True,False,
gov,5b96a669efe46f5d69e87a25fd96bd3ae906f09f21f71b1850e9051e95a3b065,中华人民共和国国务院令第256号,中华人民共和国土地管理法实施条例,中华人民共和国国务院,BOUNDARY,低,养老保险,,,,[body]…安置补助费分配办法。地上附着物和青苗等的补偿费用，归其所有权人所有。社会保障费用主要用于符合条件的被征地农民的养老保险等社会保险缴费补贴，按照省、自治区、直辖市的规定单独列支。申请征收土地的县级以上地方人民政府应当及时落实土地补…,40100,True,False,
gov,9eeea59d6df38c500e052f95677ac7e67466a2271ee74746e0d63c2a19da4222,中华人民共和国国务院令第238号,生猪屠宰管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,20636,True,False,
gov,54d8ada9d617b86d5cd1f39d25c11639ab1d07306e330b61d5d20ba3b5c5faa6,中华人民共和国国务院令第399号,中华人民共和国民办教育促进法实施条例,中华人民共和国国务院,BOUNDARY,低,养老保险,,,,[body]…额支付工资，足额缴纳社会保险费和住房公积金。国家鼓励民办学校按照有关规定为教职工建立职业年金或者企业年金等补充养老保险。实施学前教育、学历教育的民办学校应当从学费收入中提取一定比例建立专项资金或者基金，由学校管理，用于教职工职业…,21739,True,False,
gov,3b6028badd749c6f541a295ba422f64db9e8c2e55cddbf52710be8370560bcda,中华人民共和国国务院令第407号,粮食流通管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,14259,True,False,
gov,b2062fe7e1d3c481778f1ca4f091f64b44a2944c2a2977b948a9c8edcc58a9ac,中华人民共和国国务院令第738号,行政事业性国有资产管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,11554,True,False,
gov,2af9c1b0c78f17274338d615f487439d24bdc4c2cce6f4980dcdd8bc34ca5692,中华人民共和国国务院令第737号,防范和处置非法集资条例,中华人民共和国国务院,BOUNDARY,低,,,保险产品|分支机构,,[body]…府应当明确防范和处置非法集资工作机制的牵头部门（以下简称处置非法集资牵头部门），有关部门以及国务院金融管理部门分支机构、派出机构等单位参加工作机制；乡镇人民政府应当明确牵头负责防范和处置非法集资工作的人员。上级地方人民政府应当督…,11800,True,True,RFN-T7-060;RFN-T7-060
gov,77b8723b9c62d41fded2d217469a4da40ffd4345a40f4a12d9a5d73d83c1a928,中华人民共和国国务院令第736号,排污许可管理条例,中华人民共和国国务院,EXCLUDE,—,,,,,,16089,True,False,
gov,21c5a0e1e7bb08ce0bedcc25ecaf7eecdc94dc33cde7a13f6401bd954495aa74,中华人民共和国国务院令第735号,医疗保障基金使用监督管理条例,中华人民共和国国务院,BOUNDARY,低,,,保险资金,,[body]…附 则第四十九条 职工大额医疗费用补助、公务员医疗补助等医疗保障资金使用的监督管理，参照本条例执行。居民大病保险资金的使用按照国家有关规定执行，医疗保障行政部门应当加强监督。第五十条 本条例自2021年5月1日起施行。 医疗保…,13767,True,False,
gov,f9f5e52b54176880fee2ebacd20691548010189e5113573dd8d8db621d3f2d4f,国家工商行政管理局令第7号,企业名称登记管理规定,国家工商行政管理局,BOUNDARY,低,,,分支机构,,[body]…语。 使用外国投资者字号的外商独资或者控股的外商投资企业，企业名称中可以含有“（中国）”字样。 第十三条 企业分支机构名称应当冠以其所从属企业的名称，并缀以“分公司”、“分厂”、“分店”等字词。境外企业分支机构还应当在名称中标明…,5472,True,False,
